doc_id,archivo,num_palabras,num_oraciones,diversidad_lexica,topico_principal,top_tfidf_features,flesch_reading_ease
S1139-76322010000100007-1,S1139-76322010000100007-1.txt,258,17,0.7558139534883721,4,"meq, afebril, neurológica, dl, con buena",34.035533515731885
S1130-01082008001200018-1,S1130-01082008001200018-1.txt,236,7,0.6483050847457628,4,"enfermedad, mg m2, m2, min, mediante",15.961610169491536
S0325-00752010000400013-1,S0325-00752010000400013-1.txt,589,33,0.533106960950764,1,"pulmonar, dilatación, vía, realizar, volumen",19.318132427843807
cc_onco1087,cc_onco1087.txt,850,85,0.4823529411764706,0,"tamaño, adenopatías, mg cada, 2013, sin",30.78837301587305
caso_clinico_radiologia434,caso_clinico_radiologia434.txt,159,8,0.7232704402515723,2,"24, niveles, tras, control, descenso",6.288290094339629
S0376-78922009000400002-6,S0376-78922009000400002-6.txt,169,9,0.7041420118343196,3,"material, reconstrucción, bordes, bajo, colgajo",27.085614727153228
caso_clinico_radiologia880,caso_clinico_radiologia880.txt,288,34,0.6875,1,"infiltrado, tórax, cultivo, radiografía tórax, dorsal",14.966000000000037
S1130-01082009001000009-2,S1130-01082009001000009-2.txt,319,13,0.5893416927899686,0,"páncreas, afectación, irregular, cabeza, adenocarcinoma",20.68457439112612
S0034-98872005000400008-1,S0034-98872005000400008-1.txt,274,16,0.6423357664233577,1,"día, sin complicaciones, dado alta, mg día, evolucionó",30.133416970802926
S0376-78922009000100012-1,S0376-78922009000100012-1.txt,540,24,0.5074074074074074,3,"partes blandas, blandas, partes, proximal, mano",25.137500000000017
S0004-06142007000500017-1,S0004-06142007000500017-1.txt,133,7,0.7293233082706767,0,"parénquima, próstata, malignidad, con presencia, 67",34.75460996240605
caso_clinico_radiologia570,caso_clinico_radiologia570.txt,103,6,0.8349514563106796,2,"superior, dorsal, derrame pleural, derecho, 34",21.032192556634328
S1130-01082016001200015-1,S1130-01082016001200015-1.txt,614,22,0.6579804560260586,4,"ml, ante, mmol, lcr, ingesta",7.232072652598816
caso_clinico_radiologia470,caso_clinico_radiologia470.txt,76,2,0.7368421052631579,2,"peritoneal, solicita, edema, aumento volumen, inguinal",4.630789473684246
S1130-01082008000800017-1,S1130-01082008000800017-1.txt,671,23,0.5543964232488823,2,"hepático, hepáticas, hematoma, tc, drenaje",26.690317855812253
caso_clinico_radiologia114,caso_clinico_radiologia114.txt,145,5,0.6068965517241379,2,"íleon, grasa, segmento, engrosamiento, abdomen",17.535172413793106
S1698-69462006000400007-2,S1698-69462006000400007-2.txt,263,12,0.6273764258555133,3,"bilateral, zona, sintomatología, músculo, izquierda",6.4329452926209
S0210-56912011000200009-1,S0210-56912011000200009-1.txt,418,27,0.6004784688995215,1,"dl, hb, oxígeno, ventilación, mecánica",38.26730781499205
S0365-66912009001100005-2,S0365-66912009001100005-2.txt,217,8,0.6451612903225806,3,"nervio, av, od, derecho, no",30.375936059907872
S0034-98872015000300017-1,S0034-98872015000300017-1.txt,389,17,0.6658097686375322,4,"ml, mg, dl, mg dl, nódulo",41.3854476744186
S0365-66912006000100009-1,S0365-66912006000100009-1.txt,259,14,0.5945945945945946,3,"od, mg, meses, tuberculosis, lcr",44.178837209302344
caso_clinico_radiologia285,caso_clinico_radiologia285.txt,192,10,0.6458333333333334,2,"rx, mg, craneal, pcr, tras",41.28096073298434
caso_clinico_radiologia781,caso_clinico_radiologia781.txt,219,9,0.5799086757990868,2,"quística, tc, colon, con presencia, colonoscopia",19.890091324200938
S0004-06142008000400016-1,S0004-06142008000400016-1.txt,306,10,0.5882352941176471,0,"lesión, tumor, no, dolorosa, sangrado",14.317176470588237
S0034-98872013000400014-1,S0034-98872013000400014-1.txt,743,42,0.5518169582772544,1,"día, 000, mg, mm3, trasplante",37.55667510121458
S1139-76322015000100015-1,S1139-76322015000100015-1.txt,1577,78,0.46163601775523144,4,"crecimiento, menor, dl, mg, mg dl",41.10144444444447
S1699-695X2015000300010-1,S1699-695X2015000300010-1.txt,519,37,0.6011560693641619,3,"miembros, atrofia, superiores, muscular, presenta",15.694835858585861
S1139-76322015000400008-1,S1139-76322015000400008-1.txt,235,12,0.574468085106383,2,"dilatación, renal, riñón, urinaria, derecho",24.237916666666706
S0210-48062006000200017-1,S0210-48062006000200017-1.txt,409,23,0.5916870415647921,0,"vejiga, vesical, peritoneal, cantidad, cavidad",16.92259405940598
S2254-28842016000400011-1,S2254-28842016000400011-1.txt,891,18,0.47474747474747475,4,"sesiones, hemodiálisis, peso, paciente, semana",18.132830366492186
caso_clinico_radiologia130,caso_clinico_radiologia130.txt,79,4,0.7088607594936709,2,"retroperitoneal, activo, polo, riñón, hematoma",15.446977848101284
S1130-01082012000700012-1,S1130-01082012000700012-1.txt,233,13,0.6824034334763949,2,"carcinoma, material, derecha, células, ingreso",15.812175635523289
S0365-66912005001000010-1,S0365-66912005001000010-1.txt,336,20,0.5654761904761905,3,"ambos ojos, ojos, ambos, visual, agudeza visual",34.68300000000002
S0034-98872018000700933-1,S0034-98872018000700933-1.txt,259,11,0.583011583011583,4,"ng, ng ml, ml, rango, bajo",44.11396981396982
S1130-01082008000100015-1,S1130-01082008000100015-1.txt,175,9,0.6857142857142857,0,"gástrico, marcadores tumorales, endoscopia, adenocarcinoma, tumorales",3.879460317460314
S0365-66912012001100004-1,S0365-66912012001100004-1.txt,170,6,0.6705882352941176,3,"enfermedad, hemorragia, ojo, presenta, inferior",23.30843137254905
S0365-66912007001000008-1,S0365-66912007001000008-1.txt,409,19,0.5745721271393643,3,"ambos ojos, ojos, ambos, crisis, fondo ojo",19.922708789087665
S0034-98872014000100017-1,S0034-98872014000100017-1.txt,467,22,0.5738758029978587,4,"dl, mg dl, mg, bilirrubina, ui",37.8119865274804
S1135-76062012000200004-1,S1135-76062012000200004-1.txt,624,37,0.5032051282051282,3,"completa, posición, sangre, bordes, lesiones",33.87223619080996
caso_clinico_radiologia999,caso_clinico_radiologia999.txt,88,7,0.8068181818181818,2,"progresiva, pacientes, rx, toma, derecho",18.145454545454584
S1139-76322016000300012-1,S1139-76322016000300012-1.txt,275,16,0.5781818181818181,3,"primaria, inflamación, tratamiento, días, dolor",38.03259659090912
S0325-00752013000500021-1,S0325-00752013000500021-1.txt,101,6,0.7524752475247525,3,"zona, niño, límites, parietal, perfil",21.386790429042918
caso_clinico_radiologia396,caso_clinico_radiologia396.txt,151,7,0.695364238410596,2,"cava, vena, captación, fase, tumoral",20.961000000000013
S1135-76062012000200007-1,S1135-76062012000200007-1.txt,302,14,0.6986754966887417,3,"peso, ventrículo, cm, ventricular, hacia",18.82145695364241
caso_clinico_radiologia417,caso_clinico_radiologia417.txt,174,10,0.6781609195402298,2,"líquido libre, fase, imágenes, libre, líquido",29.211931034482774
caso_clinico_radiologia530,caso_clinico_radiologia530.txt,61,7,0.819672131147541,2,"arterial, aguda, 55, doppler, estenosis",1.0522950819672303
caso_clinico_radiologia501,caso_clinico_radiologia501.txt,116,8,0.7241379310344828,2,"colon, abdominal, tc, íleon, tc abdominal",19.55476216814162
S1130-01082017000200016-3,S1130-01082017000200016-3.txt,150,5,0.7066666666666667,2,"resonancia magnética, complementarias, magnética, resonancia, episodios",4.3650000000000375
caso_clinico_radiologia153,caso_clinico_radiologia153.txt,84,9,0.8333333333333334,2,"craneal, tc, conciencia, doppler, uci",34.51928571428573
caso_clinico_radiologia34,caso_clinico_radiologia34.txt,89,7,0.8314606741573034,2,"vejiga, abundante, clínicos, contenido, pelvis",34.23561797752811
caso_clinico_radiologia166,caso_clinico_radiologia166.txt,143,8,0.6853146853146853,2,"perforación, gástrica, izquierdo, activo, izquierdo con",26.59117569930072
S0004-06142008000600013-2,S0004-06142008000600013-2.txt,320,13,0.625,0,"páncreas, bien, pacientes, cabeza, nódulos",26.821041666666673
S0210-48062005000300016-1,S0210-48062005000300016-1.txt,403,28,0.6451612903225806,4,"riñón, renal, arteria, reveló, sin",30.412715791167273
S1130-01082007000100009-1,S1130-01082007000100009-1.txt,256,11,0.67578125,4,"lesiones, enfermedad, dl, mejoría, diagnóstico",19.631150568181823
S1130-05582013000400007-1,S1130-05582013000400007-1.txt,516,14,0.5368217054263565,3,"zona, madre, lesión, 21, realiza",8.586627906976759
caso_clinico_radiologia795,caso_clinico_radiologia795.txt,108,4,0.7314814814814815,2,"radiografía, cervical, pulmonar, tórax, urgencias",23.13421728971963
S1130-01082004001200010-2,S1130-01082004001200010-2.txt,157,9,0.7261146496815286,0,"páncreas, hipocondrio, tumoración, masa, retroperitoneal",21.545449398443054
caso_clinico_radiologia667,caso_clinico_radiologia667.txt,173,6,0.6705202312138728,2,"aorta, cava, consulta, segunda, abdominal",16.68246146435456
S0365-66912004000700007-1,S0365-66912004000700007-1.txt,156,5,0.6282051282051282,4,"día, ojo, mg día, mg, av",24.181612903225812
S0716-10182011000700014-1,S0716-10182011000700014-1.txt,425,16,0.6282352941176471,1,"compromiso, vancomicina, 000, mm3, dos",18.937421383647802
S1139-13752009000200011-1,S1139-13752009000200011-1.txt,272,14,0.6360294117647058,4,"peritoneal, miembro, apreció, catéter, tarde",25.379705882352965
S0716-10182012000600019-1,S0716-10182012000600019-1.txt,432,18,0.6064814814814815,1,"saturación, aumento, inferiores, oxígeno, torácica",15.515166666666687
S1130-01082008000500016-2,S1130-01082008000500016-2.txt,240,8,0.7,0,"discreta, cabeza, cuello, derecha, semanas",23.258333333333354
caso_clinico_radiologia801,caso_clinico_radiologia801.txt,138,4,0.644927536231884,2,"dificultad, cuerpo, respiratoria, radiografía tórax, contraste",5.069673913043488
S1130-01082008000100018-1,S1130-01082008000100018-1.txt,138,7,0.6739130434782609,0,"pulmonar, meses después, tumoración, resección, después",7.8163043478261045
S0210-48062007000800020-1,S0210-48062007000800020-1.txt,358,13,0.5837988826815642,0,"informó, derecho, tejido, decidió, compatible con",20.55385259991408
S1887-85712017000300187-1,S1887-85712017000300187-1.txt,283,20,0.6395759717314488,2,"colonoscopia, no, encuentra, pérdida, paciente",28.141825677267377
caso_clinico_radiologia935,caso_clinico_radiologia935.txt,185,14,0.6270270270270271,1,"bilaterales, pulmonar, derrame pleural, reconstrucción, nódulos",21.000990990991
caso_clinico_radiologia309,caso_clinico_radiologia309.txt,96,4,0.71875,2,"od, ocular, ecografía, nervio, oi",30.900000000000034
caso_clinico_radiologia457,caso_clinico_radiologia457.txt,132,8,0.7121212121212122,2,"aorta, luz, aumento, analítica, signos",22.1693181818182
S0034-98872015000300015-1,S0034-98872015000300015-1.txt,322,14,0.6273291925465838,1,"vesical, compromiso, sin, urinaria, condiciones",19.762185997910166
S1888-75462014000300007-1,S1888-75462014000300007-1.txt,441,18,0.5011337868480725,3,"fractura, activo, funcional, cuello, tercer",16.987908163265303
S1137-66272013000100021-1,S1137-66272013000100021-1.txt,344,15,0.6162790697674418,0,"mg, mediante, mg m2, m2, ciclos",29.304082687338536
S1130-01082013000900015-1,S1130-01082013000900015-1.txt,237,12,0.6624472573839663,0,"gástrico, mostraba, realizó, cirugía, linfoma",27.940648734177245
caso_clinico_radiologia483,caso_clinico_radiologia483.txt,132,7,0.7045454545454546,2,"hemorragia, ventrículo, conciencia, extensa, realiza tc",26.826818181818197
S0212-71992007000200006-1,S0212-71992007000200006-1.txt,204,11,0.6862745098039216,1,"proceso, pesar, cultivo, bilateral, pulmonar",19.2260695187166
S0213-12852005000500002-1,S0213-12852005000500002-1.txt,468,18,0.5341880341880342,3,"mandibular, cuerpo, nódulo, temporal, examen",17.5719230769231
S0034-98872012000300014-1,S0034-98872012000300014-1.txt,494,18,0.645748987854251,1,"piel, lesiones, cutáneas, ciclo, manejo",18.855407107512377
S1135-76062004000200002-1,S1135-76062004000200002-1.txt,1118,44,0.49731663685152055,4,"puede, temperatura, casos, datos, pacientes",20.202956854219025
S1130-01082008000300012-1,S1130-01082008000300012-1.txt,383,21,0.5091383812010444,2,"sangrado, cabeza, través, arteria, gástrica",26.854403829416896
S0716-10182012000600016-1,S0716-10182012000600016-1.txt,138,11,0.717391304347826,1,"posteriormente, recibió, años edad, lcr, edad",33.31902173913048
S1130-63432015000600012-1,S1130-63432015000600012-1.txt,426,16,0.6291079812206573,4,"mg, renal, 24 horas, normal, presencia",13.53089622641511
S0365-66912002001100008-1,S0365-66912002001100008-1.txt,319,11,0.554858934169279,3,"focos, od, descartar, estudio, caso",21.990595611285272
caso_clinico_radiologia509,caso_clinico_radiologia509.txt,136,8,0.6617647058823529,2,"inguinal, vejiga, porción, derecha, ecografía",19.75794117647061
S1130-01082013000200013-1,S1130-01082013000200013-1.txt,113,5,0.7433628318584071,0,"adenocarcinoma, recto, fístula, radical, vesical",-3.2721415929203204
S1130-01082008001100011-1,S1130-01082008001100011-1.txt,460,27,0.7195652173913043,4,"dl, mg dl, mg, ml, ca",41.408063186813195
caso_clinico_radiologia385,caso_clinico_radiologia385.txt,191,13,0.643979057591623,2,"punto, radiografía, abdomen, radiografía tórax, tórax",30.78115401396164
S0212-71992006000300009-1,S0212-71992006000300009-1.txt,401,15,0.6059850374064838,0,"hepáticas, distal, estenosis, hacía, cuello",10.500666666666689
S1130-01082008000500017-2,S1130-01082008000500017-2.txt,191,10,0.680628272251309,0,"infección, vómitos, gran, masa, 12",31.08420752022849
S1130-52742017000100006-1,S1130-52742017000100006-1.txt,1031,42,0.49757516973811833,3,"refiere, paciente, puede, tiempo, solo",38.49140790742527
S1137-66272014000300016-1,S1137-66272014000300016-1.txt,470,11,0.6468085106382979,1,"captación, desaparición, dl, datos, normales",-1.4131818181817835
S1139-76322014000500010-1,S1139-76322014000500010-1.txt,305,7,0.6032786885245902,2,"realiza, abdominal, sospecha, reactiva, mm3",3.950327868852497
caso_clinico_radiologia748,caso_clinico_radiologia748.txt,134,7,0.7611940298507462,2,"frontal, vómitos, contraste, hallazgos, cuadro",17.713909774436132
S0365-66912006000400009-1,S0365-66912006000400009-1.txt,352,19,0.5994318181818182,0,"infiltrado, inflamatorio, linfocitos, tres, meses",19.071130382775152
S1130-05582003000600004-1,S1130-05582003000600004-1.txt,389,17,0.5398457583547558,3,"meses después, lesión, inferior, límites, zona",28.859839296543385
S1130-05582012000300005-1,S1130-05582012000300005-1.txt,279,15,0.6057347670250897,3,"nivel, tumoración, consultas, realizar, masa",26.639870967741956
S0034-98872007000200011-1,S0034-98872007000200011-1.txt,763,33,0.5294888597640891,4,"mg, mg dl, dl, mg día, día",25.469858474858484
S0212-16112014000200031-1,S0212-16112014000200031-1.txt,617,25,0.5672609400324149,4,"cada, horas, 2012, dada, abundante",19.6816097560976
caso_clinico_radiologia732,caso_clinico_radiologia732.txt,156,7,0.7307692307692307,2,"líquido libre, cantidad, grasa, libre, líquido",27.48807692307693
S0212-71992007000600008-1,S0212-71992007000600008-1.txt,770,39,0.5727272727272728,1,"pulmonar, patrón, derrame, no, líquido",22.006864343958483
S0365-66912012000100005-1,S0365-66912012000100005-1.txt,148,9,0.668918918918919,3,"oi, ojo, od, anterior, normal",46.66686186186189
caso_clinico_radiologia322,caso_clinico_radiologia322.txt,128,6,0.6875,2,"colon, perforación, obstrucción, intestinal, imagen",8.711354166666695
S0120-41572009000400006-1,S0120-41572009000400006-1.txt,699,25,0.5636623748211731,1,"renal, basal, encontró, biopsia, dl",13.295066862170103
S0034-98872018000700938-1,S0034-98872018000700938-1.txt,197,9,0.7461928934010152,1,"hospitalización, día, mg dl, mg, digestiva",17.564985899605233
S0716-10182009000500012-2,S0716-10182009000500012-2.txt,438,30,0.6095890410958904,1,"kg día, mg kg, columna, días, kg",30.160781627719615
S1130-01082009000600010-1,S1130-01082009000600010-1.txt,583,25,0.5951972555746141,4,"entre, ui, hepática, dl, mg dl",24.570319547678054
S0716-10182010000700005-7,S0716-10182010000700005-7.txt,183,10,0.6174863387978142,1,"od, bilateral, lcr, examen, ojo",42.122814096016356
caso_clinico_radiologia232,caso_clinico_radiologia232.txt,76,6,0.881578947368421,2,"hepática, perfusión, anastomosis, radical, trombosis",15.873070175438642
S0212-71992005000100006-4,S0212-71992005000100006-4.txt,146,7,0.678082191780822,0,"tumor, focal, riñón, relación con, relación",22.259520547945243
caso_clinico_radiologia650,caso_clinico_radiologia650.txt,80,3,0.7875,2,"biliar, duodenal, hipocondrio, quiste, adyacente",5.280833333333362
S1139-76322015000300009-1,S1139-76322015000300009-1.txt,360,17,0.5972222222222222,3,"niño, cm, no, radiografía, hace",41.651284614124194
S0212-71992003000500006-1,S0212-71992003000500006-1.txt,330,17,0.6727272727272727,1,"ml, no, adenopatías, función, negativo",37.159331550802165
S1135-76062012000300004-1,S1135-76062012000300004-1.txt,2104,76,0.44961977186311786,3,"vida, si, no, puede, ello",24.57934629622099
caso_clinico_radiologia606,caso_clinico_radiologia606.txt,35,3,0.8571428571428571,2,"frontal, torácico, antecedentes interés, alto, estable",29.541071428571456
S0210-48062007000200013-1,S0210-48062007000200013-1.txt,336,13,0.5863095238095238,0,"renal, insuficiencia renal, ósea, insuficiencia, médula",18.814285714285745
S1130-01082013000100009-1,S1130-01082013000100009-1.txt,579,27,0.5854922279792746,2,"colonoscopia, horas, mucosa, inicio, gran",22.636923575129543
